"method","n_states","n_t","time","memory"
"cohort trace",57,48,2.60100000000048,85774544
"cohort trace",57,60,2.78900000000049,86086448
"cohort trace",57,72,3.04999999999809,86398352
"cohort trace",57,84,3.2859999999986,86710256
"cohort trace",57,96,3.72499999999909,87022160
"cohort trace",57,108,3.86000000000086,87334064
"cohort trace",57,120,4.29600000000037,87645968
"cohort trace",57,132,4.69699999999893,87957872
"cohort trace",57,144,4.89299999999666,88269776
"cohort trace",57,156,5.02199999999939,88581680
"cohort trace",57,168,5.26299999999955,88893584
"cohort trace",57,180,5.69100000000299,89205488
"cohort trace",57,192,6.03500000000185,89517392
"cohort trace",57,204,6.03799999999892,89829296
"cohort trace",57,216,6.45999999999949,90141200
"cohort trace",57,228,6.72699999999841,90453104
"cohort trace",57,240,7.09799999999832,90765008
"cohort trace",57,252,7.1949999999978,91076912
"cohort trace",57,264,7.44900000000116,91388816
"cohort trace",57,276,7.91099999999997,91700720
"cohort trace",57,288,8.16799999999739,92012624
"cohort trace",57,300,8.32699999999868,92324528
"cohort trace",57,312,8.72600000000202,92636432
"cohort trace",57,324,8.84899999999998,92948336
"cohort trace",57,336,9.15899999999765,93260240
"cohort trace",57,348,9.65099999999929,93572144
"cohort trace",57,360,9.73799999999964,93884048
"cohort trace",57,372,10.0890000000008,94195952
"cohort trace",57,384,10.2660000000014,94507856
"cohort trace",57,396,10.6720000000014,94819760
"cohort trace",57,408,11.057999999999,95131664
"cohort trace",57,420,11.0319999999978,95443568
"cohort trace",57,432,11.6329999999963,95755472
"cohort trace",57,444,11.8660000000008,96067376
"cohort trace",57,456,11.8380000000002,96379280
"cohort trace",57,468,12.4730000000011,96691184
"cohort trace",57,480,12.5379999999998,97003088
"cohort trace",57,492,12.7749999999999,97314992
"cohort trace",57,504,13.3559999999995,97626896
"cohort trace",57,516,13.6720000000008,97938800
"cohort trace",57,528,13.8060000000001,98250704
"cohort trace",57,540,13.992999999995,98562608
"cohort trace",57,552,14.2540000000007,98874512
"cohort trace",57,564,14.630999999999,99186416
"cohort trace",57,576,14.6099999999994,99498320
"cohort trace",57,588,15.0980000000014,99810224
"cohort trace",57,600,15.5539999999983,100122128
"cohort trace",57,612,15.6410000000025,100434032
"cohort trace",57,624,15.9040000000003,100745936
"cohort trace",57,636,16.4520000000021,101057840
"cohort trace",57,648,16.5090000000024,101369744
"cohort trace",57,660,16.6889999999987,101681648
"cohort trace",57,672,17.0350000000004,101993552
"cohort trace",57,684,17.4150000000027,102305456
"cohort trace",57,696,17.5809999999967,102617360
"cohort trace",57,708,17.7549999999979,102929264
"cohort trace",57,720,18.4609999999972,103241168
"cohort trace",57,732,18.6520000000011,103553072
"cohort trace",57,744,18.7640000000014,103864976
"cohort trace",57,756,18.9289999999992,104176880
"cohort trace",57,768,19.624,104488784
"cohort trace",57,780,19.4669999999991,104800688
"cohort trace",57,792,19.9510000000002,105112592
"cohort trace",57,804,20.0970000000006,105424496
"cohort trace",57,816,20.2149999999987,105736400
"cohort trace",57,828,20.6930000000044,106048304
"cohort trace",57,840,21.0619999999995,106360208
"cohort trace",57,852,21.214000000001,106672112
"cohort trace",57,864,21.5250000000033,106984016
"cohort trace",57,876,21.9989999999972,107295920
"cohort trace",57,888,22.0769999999979,107607824
"cohort trace",57,900,22.2360000000002,107919728
"cohort trace",57,912,22.5669999999996,108231632
"cohort trace",57,924,22.8889999999996,108543536
"cohort trace",57,936,23.6239999999994,108855440
"cohort trace",57,948,23.3610000000012,109167344
"cohort trace",57,960,23.9320000000011,109479248
"cohort trace",57,972,24.1709999999961,109791152
"cohort trace",57,984,24.2320000000011,110103056
"cohort trace",57,996,24.4990000000022,110414960
"cohort trace",57,1008,24.6680000000024,110726864
"cohort trace",57,1020,25.2280000000002,111038768
"cohort trace",57,1032,25.6720000000034,111350672
"cohort trace",57,1044,25.7110000000008,111662576
"cohort trace",57,1056,26.1489999999974,111974480
"cohort trace",57,1068,26.4540000000019,112286384
"cohort trace",57,1080,26.3500000000017,112598288
"cohort trace",57,1092,27.0230000000005,112910192
"cohort trace",57,1104,26.9690000000003,113222096
"cohort trace",57,1116,27.2830000000002,113534000
"cohort trace",57,1128,27.8990000000003,113845904
"cohort trace",57,1140,28.0459999999963,114157808
"cohort trace",57,1152,28.0700000000006,114469712
"cohort trace",57,1164,28.833,114781616
"cohort trace",57,1176,29.0130000000043,115093520
"cohort trace",57,1188,29.1299999999979,115405424
"cohort trace",57,1200,29.4580000000031,115717328
"cohort trace",57,1212,29.4760000000028,116029232
"cohort trace",57,1224,29.9280000000052,116341136
"cohort trace",57,1236,30.1479999999974,116653040
"cohort trace",57,1248,30.6330000000016,116964944
"cohort trace",57,1260,30.8910000000014,117276848
"cohort trace",57,1272,31.2260000000006,117588752
"cohort trace",57,1284,31.0139999999989,117900656
"cohort trace",57,1296,31.8699999999993,118212560
"cohort trace",57,1308,32.1010000000013,118524464
"cohort trace",57,1320,32.3210000000019,118836368
"cohort trace",62,12,2.46400000000413,118672912
"cohort trace",62,24,2.63800000000028,119041936
"cohort trace",62,36,3.04300000000276,119410960
"cohort trace",62,48,3.47399999999907,119779984
"cohort trace",62,60,3.91200000000008,120149008
"cohort trace",62,72,4.23200000000306,120518032
"cohort trace",62,84,4.81199999999808,120887056
"cohort trace",62,96,4.98499999999931,121256080
"cohort trace",62,108,5.4560000000014,121625104
"cohort trace",62,120,5.71899999999914,121994128
"cohort trace",62,132,6.26299999999665,122363152
"cohort trace",62,144,6.57300000000159,122732176
"cohort trace",62,156,6.85400000000191,123101200
"cohort trace",62,168,7.26200000000208,123470224
"cohort trace",62,180,7.66499999999942,123839248
"cohort trace",62,192,8.13000000000247,124208272
"cohort trace",62,204,8.59399999999823,124577296
"cohort trace",62,216,8.90899999999765,124946320
"cohort trace",62,228,9.44200000000165,125315344
"cohort trace",62,240,9.74199999999982,125684368
"cohort trace",62,252,9.96799999999784,126053392
"cohort trace",62,264,10.5019999999998,126422416
"cohort trace",62,276,10.8749999999995,126791440
"cohort trace",62,288,11.2840000000015,127160464
"cohort trace",62,300,11.7919999999987,127529488
"cohort trace",62,312,12.0269999999999,127898512
"cohort trace",62,324,12.3759999999973,128267536
"cohort trace",62,336,12.7300000000012,128636560
"cohort trace",62,348,13.3459999999988,129005584
"cohort trace",62,360,13.6699999999992,129374608
"cohort trace",62,372,14.0039999999997,129743632
"cohort trace",62,384,14.7349999999998,130112656
"cohort trace",62,396,14.6489999999985,130481680
"cohort trace",62,408,15.2129999999994,130850704
"cohort trace",62,420,15.5879999999979,131219728
"cohort trace",62,432,15.9270000000033,131588752
"cohort trace",62,444,16.3730000000016,131957776
"cohort trace",62,456,16.6110000000013,132326800
"cohort trace",62,468,17.1459999999994,132695824
"cohort trace",62,480,17.3439999999997,133064848
"cohort trace",62,492,17.7680000000017,133433872
"cohort trace",62,504,18.2670000000035,133802896
"cohort trace",62,516,18.6180000000009,134171920
"cohort trace",62,528,19.0970000000021,134540944
"cohort trace",62,540,19.3419999999997,134909968
"cohort trace",62,552,19.9989999999981,135278992
"cohort trace",62,564,20.3840000000038,135648016
"cohort trace",62,576,20.7100000000013,136017040
"cohort trace",62,588,21.358,136386064
"cohort trace",62,600,21.7409999999987,136755088
"cohort trace",62,612,21.6819999999996,137124112
"cohort trace",62,624,22.344000000002,137493136
"cohort trace",62,636,22.6230000000014,137862160
"cohort trace",62,648,22.7839999999986,138231184
"cohort trace",62,660,23.2690000000013,138600208
"cohort trace",62,672,23.7629999999963,138969232
"cohort trace",62,684,23.866,139338256
"cohort trace",62,696,24.818,139707280
"cohort trace",62,708,25.0289999999968,140076304
"cohort trace",62,720,25.509000000004,140445328
"cohort trace",62,732,25.5400000000007,140814352
"cohort trace",62,744,26.3059999999992,141183376
"cohort trace",62,756,26.6940000000008,141552400
"cohort trace",62,768,27.0449999999961,141921424
"cohort trace",62,780,27.4550000000045,142290448
"cohort trace",62,792,27.630000000003,142659472
"cohort trace",62,804,28.0609999999981,143028496
"cohort trace",62,816,28.4360000000008,143397520
"cohort trace",62,828,28.7080000000018,143766544
"cohort trace",62,840,29.5050000000003,144135568
"cohort trace",62,852,29.9349999999997,144504592
"cohort trace",62,864,30.469000000003,144873616
"cohort trace",62,876,30.3620000000028,145242640
"cohort trace",62,888,31.3309999999999,145611664
"cohort trace",62,900,31.4650000000047,145980688
"cohort trace",62,912,31.7960000000014,146349712
"cohort trace",62,924,32.060999999998,146718736
"cohort trace",62,936,32.3869999999964,147087760
"cohort trace",62,948,33.3130000000017,147456784
"cohort trace",62,960,33.4700000000015,147825808
"cohort trace",62,972,33.4309999999998,148194832
"cohort trace",62,984,34.2599999999995,148563856
"cohort trace",62,996,34.2639999999987,148932880
"cohort trace",62,1008,34.5779999999993,149301904
"cohort trace",62,1020,35.3300000000001,149670928
"cohort trace",62,1032,35.565000000001,150039952
"cohort trace",62,1044,36.0600000000019,150408976
"cohort trace",62,1056,36.2760000000046,150778000
"cohort trace",62,1068,36.6759999999984,151147024
"cohort trace",62,1080,37.0109999999993,151516048
"cohort trace",62,1092,37.5069999999983,151885072
"cohort trace",62,1104,37.8909999999982,152254096
"cohort trace",62,1116,38.0739999999983,152623120
"cohort trace",62,1128,38.4289999999988,152992144
"cohort trace",62,1140,39.2909999999994,153361168
"cohort trace",62,1152,39.5359999999986,153730192
"cohort trace",62,1164,39.8220000000019,154099216
"cohort trace",62,1176,40.1920000000022,154468240
"cohort trace",62,1188,40.8519999999968,154837264
"cohort trace",62,1200,41.0400000000009,155206288
"cohort trace",62,1212,41.2430000000013,155575312
"cohort trace",62,1224,42.3699999999993,155944336
"cohort trace",62,1236,42.2819999999973,156313360
"cohort trace",62,1248,42.6610000000002,156682384
"cohort trace",62,1260,43.5050000000003,157051408
"cohort trace",62,1272,43.3959999999988,157420432
"cohort trace",62,1284,43.7050000000027,157789456
"cohort trace",62,1296,44.5989999999982,158158480
"cohort trace",62,1308,44.5039999999994,158527504
"cohort trace",62,1320,46.1800000000047,158896528
"array",2,12,0.00299999999999727,3200
"array",2,24,0,4544
"array",2,36,0,5888
"array",2,48,0,7232
"array",2,60,0.00200000000004366,8576
"array",2,72,0,9920
"array",2,84,0.00199999999967986,11264
"array",2,96,0.00300000000097498,12608
"array",2,108,0,13952
"array",2,120,0,15296
"array",2,132,0,16640
"array",2,144,0,17984
"array",2,156,0.00200000000186265,19328
"array",2,168,0,20672
"array",2,180,0.00100000000020373,22016
"array",2,192,0.00300000000097498,23360
"array",2,204,0,24704
"array",2,216,0.00200000000040745,26048
"array",2,228,0,27392
"array",2,240,0.00199999999967986,28736
"array",2,252,0.00600000000045498,30080
"array",2,264,0.00499999999847205,31424
"array",2,276,0.00300000000061118,32768
"array",2,288,0,34112
"array",2,300,0.00199999999967986,35456
"array",2,312,0.00299999999951979,36800
"array",2,324,0.00399999999972352,38144
"array",2,336,0.00100000000093132,39488
"array",2,348,0.00300000000097498,40832
"array",2,360,0.00399999999863212,42176
"array",2,372,0.00499999999988746,43520
"array",2,384,0.0040000000008149,44864
"array",2,396,0.00199999999999818,46208
"array",2,408,0.00199999999895226,47552
"array",2,420,0.00200000000040745,48896
"array",2,432,0.00100000000020373,50240
"array",2,444,0.00499999999919965,51584
"array",2,456,0,52928
"array",2,468,0.00400000000045111,54272
"array",2,480,0.00199999999967986,55616
"array",2,492,0.00199999999895226,56960
"array",2,504,0.00300000000133878,58304
"array",2,516,0.00400000000008731,59648
"array",2,528,0.00400000000008731,60992
"array",2,540,0.00400000000045111,62336
"array",2,552,0.00399999999899592,63680
"array",2,564,0.00599999999993201,65024
"array",2,576,0.00399999999972352,66368
"array",2,588,0.00400000000040563,67712
"array",2,600,0,69056
"array",2,612,0.00399999999895044,70400
"array",2,624,0.00500000000029104,71744
"array",2,636,0.00200000000004366,73088
"array",2,648,0.00399999999988835,74432
"array",2,660,0.00200000000040745,75776
"array",2,672,0.00800000000085674,77120
"array",2,684,0.00799999999871943,78464
"array",2,696,0.00300000000024738,79808
"array",2,708,0.00700000000122145,81152
"array",2,720,0.00600000000247859,82496
"array",2,732,0.0040000000022701,83840
"array",2,744,0.00100000000093132,85184
"array",2,756,0.0120000000000573,86528
"array",2,768,0.00800000000090223,87872
"array",2,780,0.00900000000256113,89216
"array",2,792,0.00500000000061505,90560
"array",2,804,0.00300000000097498,91904
"array",2,816,0.0119999999994889,93248
"array",2,828,0.00299999999895703,94592
"array",2,840,0.00300000000061118,95936
"array",2,852,0.0059999999989941,97280
"array",2,864,0.00600000000158617,98624
"array",2,876,0.00699999999976626,99968
"array",2,888,0.00800000000013484,101312
"array",2,900,0.00700000000101681,102656
"array",2,912,0.0040000000022701,104000
"array",2,924,0.00599999999758438,105344
"array",2,936,0.00900000000178807,106688
"array",2,948,0.0110000000003765,108032
"array",2,960,0.00600000000101772,109376
"array",2,972,0.00600000000049476,110720
"array",2,984,0.0129999999996926,112064
"array",2,996,0.0040000000015425,113408
"array",2,1008,0.00900000000017372,114752
"array",2,1020,0.00600000000013097,116096
"array",2,1032,0.00700000000138061,117440
"array",2,1044,0.00799999999762804,118784
"array",2,1056,0.00600000000049476,120128
"array",2,1068,0.00599999999919874,121472
"array",2,1080,0.00800000000126602,122816
"array",2,1092,0.00800000000158433,124160
"array",2,1104,0.00600000000122235,125504
"array",2,1116,0.00999999999985448,126848
"array",2,1128,0.011000000000945,128192
"array",2,1140,0.00999999999617102,129536
"array",2,1152,0.0100000000001728,130880
"array",2,1164,0.00900000000106047,132224
"array",2,1176,0.00500000000065484,133568
"array",2,1188,0.014000000003017,134912
"array",2,1200,0.00799999999799183,136256
"array",2,1212,0.010000000001105,137600
"array",2,1224,0.00900000000163458,138944
"array",2,1236,0.009999999999809,140288
"array",2,1248,0.00800000000106707,141632
"array",2,1260,0.0059999999986303,142976
"array",2,1272,0.00899999999928696,144320
"array",2,1284,0.00899999999924148,145664
"array",2,1296,0.00899999999887768,147008
"array",2,1308,0.014999999993961,148352
"array",2,1320,0.00899999999924148,149696
"array",7,12,0.00300000000206638,18840
"array",7,24,0.00300000000061118,33624
"array",7,36,0.00200000000004366,48408
"array",7,48,0.00199999999967986,63192
"array",7,60,0.00100000000093132,77976
"array",7,72,0.00199999999895226,92760
"array",7,84,0.00300000000024738,107544
"array",7,96,0.00100000000020373,122328
"array",7,108,0.00200000000004366,137112
"array",7,120,0.00100000000020373,151896
"array",7,132,0.00600000000049476,166680
"array",7,144,0.00199999999967986,181464
"array",7,156,0.00400000000008731,196248
"array",7,168,0,211032
"array",7,180,0.00299999999895703,225816
"array",7,192,0.00500000000065484,240600
"array",7,204,0.00299999999915599,255384
"array",7,216,0,270168
"array",7,228,0,284952
"array",7,240,0.0069999999981519,299736
"array",7,252,0.00299999999842839,314520
"array",7,264,0.00199999999967986,329304
"array",7,276,0.00300000000020191,344088
"array",7,288,0.00199999999967986,358872
"array",7,300,0,373656
"array",7,312,0.0040000000022701,388440
"array",7,324,0.00199999999895226,403224
"array",7,336,0.00699999999903866,418008
"array",7,348,0.00399999999968373,432792
"array",7,360,0.00200000000093041,447576
"array",7,372,0.00199999999983902,462360
"array",7,384,0.00199999999931606,477144
"array",7,396,0.0090000000027203,491928
"array",7,408,0.00799999999908323,506712
"array",7,420,0.00399999999899592,521496
"array",7,432,0.00300000000024739,536280
"array",7,444,0.00100000000020373,551064
"array",7,456,0.00600000000304136,565848
"array",7,468,0.00399999999968373,580632
"array",7,480,0.00800000000053842,595416
"array",7,492,0.0050000000019054,610200
"array",7,504,0.00300000000113414,624984
"array",7,516,0.00799999999996998,639768
"array",7,528,0.00600000000009118,654552
"array",7,540,0.0110000000018772,669336
"array",7,552,0.00799999999903775,684120
"array",7,564,0.00400000000008731,698904
"array",7,576,0.00799999999981083,713688
"array",7,588,0.00599999999831198,728472
"array",7,600,0.00699999999867486,743256
"array",7,612,0.00500000000065484,758040
"array",7,624,0.00600000000008549,772824
"array",7,636,0.00800000000033947,787608
"array",7,648,0.012999999998442,802392
"array",7,660,0.012999999998766,817176
"array",7,672,0.00600000000049477,831960
"array",7,684,0.00499999999919965,846744
"array",7,696,0.00800000000049295,861528
"array",7,708,0.00900000000033288,876312
"array",7,720,0.00799999999981083,891096
"array",7,732,0.00799999999726424,905880
"array",7,744,0.00599999999884061,920664
"array",7,756,0.012000000002763,935448
"array",7,768,0.00699999999815191,950232
"array",7,780,0.00400000000008731,965016
"array",7,792,0.0130000000029725,979800
"array",7,804,0.0069999999992433,994584
"array",7,816,0.00799999999976534,1009368
"array",7,828,0.00899999999965075,1024152
"array",7,840,0.00599999999940337,1038936
"array",7,852,0.0100000000007412,1053720
"array",7,864,0.00999999999908141,1068504
"array",7,876,0.0129999999982374,1083288
"array",7,888,0.0140000000006239,1098072
"array",7,900,0.00900000000017939,1112856
"array",7,912,0.0110000000015134,1127640
"array",7,924,0.0109999999993306,1142424
"array",7,936,0.00800000000142517,1157208
"array",7,948,0.00999999999654051,1171992
"array",7,960,0.00799999999960619,1186776
"array",7,972,0.00899999999928695,1201560
"array",7,984,0.00999999999585271,1216344
"array",7,996,0.00900000000074215,1231128
"array",7,1008,0.0109999999980403,1245912
"array",7,1020,0.0109999999989668,1260696
"array",7,1032,0.00799999999976535,1275480
"array",7,1044,0.0120000000015182,1290264
"array",7,1056,0.00800000000303954,1305048
"array",7,1068,0.0159999999973934,1319832
"array",7,1080,0.00799999999997567,1334616
"array",7,1092,0.0110000000011496,1349400
"array",7,1104,0.00800000000194813,1364184
"array",7,1116,0.0129999999999029,1378968
"array",7,1128,0.0119999999988067,1393752
"array",7,1140,0.0119999999991251,1408536
"array",7,1152,0.0110000000016782,1423320
"array",7,1164,0.0099999999976717,1438104
"array",7,1176,0.0119999999998527,1452888
"array",7,1188,0.0110000000013144,1467672
"array",7,1200,0.00800000000053842,1482456
"array",7,1212,0.0119999999987613,1497240
"array",7,1224,0.0100000000016735,1512024
"array",7,1236,0.016000000001759,1526808
"array",7,1248,0.0149999999990086,1541592
"array",7,1260,0.012000000001882,1556376
"array",7,1272,0.0120000000016716,1571160
"array",7,1284,0.0159999999984848,1585944
"array",7,1296,0.0130000000002667,1600728
"array",7,1308,0.0139999999971906,1615512
"array",7,1320,0.0150000000008276,1630296
"array",12,12,0.00499999999847205,51280
"array",12,24,0,93904
"array",12,36,0.0040000000008149,136528
"array",12,48,0.00200000000040745,179152
"array",12,60,0.0070000000017501,221776
"array",12,72,0,264400
"array",12,84,0,307024
"array",12,96,0.00399999999935972,349648
"array",12,108,0.000999999999476131,392272
"array",12,120,0.00299999999915599,434896
"array",12,132,0.00500000000101863,477520
"array",12,144,0.00300000000024738,520144
"array",12,156,0.00500000000097885,562768
"array",12,168,0.00100000000020373,605392
"array",12,180,0.00499999999883585,648016
"array",12,192,0.00299999999951979,690640
"array",12,204,0.00400000000008731,733264
"array",12,216,0.0070000000003347,775888
"array",12,228,0.00500000000060936,818512
"array",12,240,0.0080000000019936,861136
"array",12,252,0.00600000000122235,903760
"array",12,264,0.00299999999968463,946384
"array",12,276,0.00499999999847205,989008
"array",12,288,0.000999999999839929,1031632
"array",12,300,0.00699999999831106,1074256
"array",12,312,0.00400000000008731,1116880
"array",12,324,0.00600000000049476,1159504
"array",12,336,0.00599999999903957,1202128
"array",12,348,0.00999999999985448,1244752
"array",12,360,0.00800000000049295,1287376
"array",12,372,0.00900000000106047,1330000
"array",12,384,0.00999999999980901,1372624
"array",12,396,0.00499999999847205,1415248
"array",12,408,0.00099999999802094,1457872
"array",12,420,0.0040000000008149,1500496
"array",12,432,0.00800000000049294,1543120
"array",12,444,0.00499999999863121,1585744
"array",12,456,0.00800000000142518,1628368
"array",12,468,0.0059999999993579,1670992
"array",12,480,0.00999999999803549,1713616
"array",12,492,0.00999999999762622,1756240
"array",12,504,0.00799999999904344,1798864
"array",12,516,0.00400000000133786,1841488
"array",12,528,0.0100000000005366,1884112
"array",12,540,0.013000000000784,1926736
"array",12,552,0.00900000000251567,1969360
"array",12,564,0.00899999999851388,2011984
"array",12,576,0.00800000000033379,2054608
"array",12,588,0.00799999999981083,2097232
"array",12,600,0.00700000000267664,2139856
"array",12,612,0.0069999999988795,2182480
"array",12,624,0.00900000000106616,2225104
"array",12,636,0.0139999999993734,2267728
"array",12,648,0.0119999999996935,2310352
"array",12,660,0.00999999999855845,2352976
"array",12,672,0.00900000000106047,2395600
"array",12,684,0.00600000000085856,2438224
"array",12,696,0.00899999999928695,2480848
"array",12,708,0.0139999999998963,2523472
"array",12,720,0.0109999999976708,2566096
"array",12,732,0.0119999999969423,2608720
"array",12,744,0.0119999999965785,2651344
"array",12,756,0.00799999999904344,2693968
"array",12,768,0.0150000000022885,2736592
"array",12,780,0.0119999999984429,2779216
"array",12,792,0.0130000000017162,2821840
"array",12,804,0.0179999999978008,2864464
"array",12,816,0.0139999999984411,2907088
"array",12,828,0.0160000000006676,2949712
"array",12,840,0.0109999999981937,2992336
"array",12,852,0.0180000000010807,3034960
"array",12,864,0.0109999999993306,3077584
"array",12,876,0.010000000001105,3120208
"array",12,888,0.0129999999975098,3162832
"array",12,900,0.0140000000017153,3205456
"array",12,912,0.0139999999975544,3248080
"array",12,924,0.0169999999996207,3290704
"array",12,936,0.0110000000011496,3333328
"array",12,948,0.0139999999997372,3375952
"array",12,960,0.0179999999996198,3418576
"array",12,972,0.0149999999986449,3461200
"array",12,984,0.0169999999994161,3503824
"array",12,996,0.0129999999996926,3546448
"array",12,1008,0.013000000002603,3589072
"array",12,1020,0.0120000000011487,3631696
"array",12,1032,0.0110000000038553,3674320
"array",12,1044,0.0160000000006676,3716944
"array",12,1056,0.0180000000003474,3759568
"array",12,1068,0.018999999999096,3802192
"array",12,1080,0.0149999999975591,3844816
"array",12,1092,0.0169999999986885,3887440
"array",12,1104,0.0170000000015989,3930064
"array",12,1116,0.0120000000029677,3972688
"array",12,1128,0.0149999999995828,4015312
"array",12,1140,0.0180000000030987,4057936
"array",12,1152,0.015000000002857,4100560
"array",12,1164,0.0180000000018026,4143184
"array",12,1176,0.0139999999979182,4185808
"array",12,1188,0.0149999999995771,4228432
"array",12,1200,0.0190000000011253,4271056
"array",12,1212,0.0149999999979172,4313680
"array",12,1224,0.0220000000038738,4356304
"array",12,1236,0.0210000000000321,4398928
"array",12,1248,0.0169999999996207,4441552
"array",12,1260,0.0199999999969634,4484176
"array",12,1272,0.0169999999970742,4526800
"array",12,1284,0.0199999999987824,4569424
"array",12,1296,0.020999999997889,4612048
"array",12,1308,0.020000000000914,4654672
"array",12,1320,0.0170000000034236,4697296
"array",17,12,0.0029999999977008,100520
"array",17,24,0,185384
"array",17,36,0.00200000000004366,270248
"array",17,48,0.00299999999988358,355112
"array",17,60,0.00199999999895226,439976
"array",17,72,0.00100000000020373,524840
"array",17,84,0.00200000000004366,609704
"array",17,96,0.00300000000041223,694568
"array",17,108,0.00199999999967986,779432
"array",17,120,0.00300000000024738,864296
"array",17,132,0.00599999999940337,949160
"array",17,144,0.0059999999975446,1034024
"array",17,156,0.00199999999895226,1118888
"array",17,168,0.00499999999883584,1203752
"array",17,180,0.00699999999976626,1288616
"array",17,192,0.00399999999863212,1373480
"array",17,204,0.0059999999986303,1458344
"array",17,216,0.00300000000061118,1543208
"array",17,228,0.00400000000081491,1628072
"array",17,240,0.00799999999976535,1712936
"array",17,252,0.00200000000113505,1797800
"array",17,264,0.00899999999746797,1882664
"array",17,276,0.00500000000174624,1967528
"array",17,288,0.00699999999847023,2052392
"array",17,300,0.00800000000122622,2137256
"array",17,312,0.00700000000158525,2222120
"array",17,324,0.00499999999883584,2306984
"array",17,336,0.0149999999997362,2391848
"array",17,348,0.00700000000028922,2476712
"array",17,360,0.00499999999956344,2561576
"array",17,372,0.00899999999887768,2646440
"array",17,384,0.0099999999976717,2731304
"array",17,396,0.00900000000069668,2816168
"array",17,408,0.0120000000020355,2901032
"array",17,420,0.00700000000158524,2985896
"array",17,432,0.0129999999969868,3070760
"array",17,444,0.0139999999992142,3155624
"array",17,456,0.00999999999928605,3240488
"array",17,468,0.00799999999762804,3325352
"array",17,480,0.00799999999903775,3410216
"array",17,492,0.0130000000022392,3495080
"array",17,504,0.0140000000006239,3579944
"array",17,516,0.0119999999989659,3664808
"array",17,528,0.0140000000002601,3749672
"array",17,540,0.0119999999982383,3834536
"array",17,552,0.013999999999902,3919400
"array",17,564,0.0110000000011041,4004264
"array",17,576,0.0130000000011932,4089128
"array",17,588,0.0119999999996935,4173992
"array",17,600,0.0189999999982092,4258856
"array",17,612,0.0170000000012351,4343720
"array",17,624,0.0110000000000127,4428584
"array",17,636,0.0149999999993781,4513448
"array",17,648,0.0149999999977581,4598312
"array",17,660,0.0129999999998972,4683176
"array",17,672,0.0130000000015571,4768040
"array",17,684,0.0129999999995334,4852904
"array",17,696,0.0129999999998972,4937768
"array",17,708,0.0170000000012351,5022632
"array",17,720,0.0180000000032578,5107496
"array",17,732,0.0200000000001921,5192360
"array",17,744,0.0160000000024866,5277224
"array",17,756,0.0160000000021228,5362088
"array",17,768,0.018000000001075,5446952
"array",17,780,0.0150000000001057,5531816
"array",17,792,0.0160000000003095,5616680
"array",17,804,0.0199999999980093,5701544
"array",17,816,0.0179999999996198,5786408
"array",17,828,0.0170000000003483,5871272
"array",17,840,0.0189999999996644,5956136
"array",17,852,0.0219999999998663,6041000
"array",17,864,0.0180000000007112,6125864
"array",17,876,0.019999999999095,6210728
"array",17,888,0.0179999999983693,6295592
"array",17,900,0.0219999999995025,6380456
"array",17,912,0.0229999999999108,6465320
"array",17,924,0.0179999999998245,6550184
"array",17,936,0.0199999999996237,6635048
"array",17,948,0.0190000000018074,6719912
"array",17,960,0.018000000001075,6804776
"array",17,972,0.0220000000013272,6889640
"array",17,984,0.0220000000018956,6974504
"array",17,996,0.0230000000008488,7059368
"array",17,1008,0.0219999999992978,7144232
"array",17,1020,0.0200000000014825,7229096
"array",17,1032,0.0220000000010032,7313960
"array",17,1044,0.0230000000026621,7398824
"array",17,1056,0.0250000000023021,7483688
"array",17,1068,0.0200000000016871,7568552
"array",17,1080,0.023999999997369,7653416
"array",17,1092,0.0280000000007305,7738280
"array",17,1104,0.0270000000012544,7823144
"array",17,1116,0.0270000000021809,7908008
"array",17,1128,0.0279999999996391,7992872
"array",17,1140,0.0220000000004347,8077736
"array",17,1152,0.0240000000026157,8162600
"array",17,1164,0.0280000000007249,8247464
"array",17,1176,0.0249999999993917,8332328
"array",17,1188,0.0269999999972526,8417192
"array",17,1200,0.0270000000008906,8502056
"array",17,1212,0.0249999999997555,8586920
"array",17,1224,0.0280000000032771,8671784
"array",17,1236,0.0250000000001648,8756648
"array",17,1248,0.0269999999990716,8841512
"array",17,1260,0.0299999999993133,8926376
"array",17,1272,0.0250000000001194,9011240
"array",17,1284,0.0309999999996762,9096104
"array",17,1296,0.0310000000009779,9180968
"array",17,1308,0.028999999999678,9265832
"array",17,1320,0.0299999999985914,9350696
"array",22,12,0.00100000000020373,166560
"array",22,24,0.00100000000020373,308064
"array",22,36,0.00999999999803549,449568
"array",22,48,0.00299999999951979,591072
"array",22,60,0.00100000000020373,732576
"array",22,72,0.00600000000226828,874080
"array",22,84,0.000999999999476131,1015584
"array",22,96,0.00799999999779288,1157088
"array",22,108,0.00500000000174624,1298592
"array",22,120,0.00399999999895044,1440096
"array",22,132,0.00300000000061118,1581600
"array",22,144,0.00800000000308501,1723104
"array",22,156,0.00799999999944703,1864608
"array",22,168,0.00499999999697138,2006112
"array",22,180,0.00900000000106047,2147616
"array",22,192,0.00600000000231376,2289120
"array",22,204,0.00399999999968373,2430624
"array",22,216,0.00600000000231375,2572128
"array",22,228,0.0100000000038563,2713632
"array",22,240,0.0119999999987613,2855136
"array",22,252,0.0120000000002221,2996640
"array",22,264,0.0110000000000127,3138144
