"method","n_states","n_t","time","memory"
"cohort trace","52","1272","20.25","86074672"
"cohort trace","52","1284","20.3400000000001","86334256"
"cohort trace","52","1296","20.3800000000001","86593840"
"cohort trace","52","1308","20.9499999999998","86853424"
"cohort trace","52","1320","21.4699999999993","87113008"
"cohort trace","57","12","1.52999999999975","84838832"
"cohort trace","57","24","1.78999999999996","85150736"
"cohort trace","57","36","2.07999999999993","85462640"
"cohort trace","57","48","2.29999999999927","85774544"
"cohort trace","57","60","2.57000000000062","86086448"
"cohort trace","57","72","2.84000000000015","86398352"
"cohort trace","57","84","3.11000000000058","86710256"
"cohort trace","57","96","3.40999999999985","87022160"
"cohort trace","57","108","3.6299999999992","87334064"
"cohort trace","57","120","3.89000000000033","87645968"
"cohort trace","57","132","4.05000000000018","87957872"
"cohort trace","57","144","4.34000000000015","88269776"
"cohort trace","57","156","4.77999999999975","88581680"
"cohort trace","57","168","4.89999999999964","88893584"
"cohort trace","57","180","5.18000000000029","89205488"
"cohort trace","57","192","5.38000000000011","89517392"
"cohort trace","57","204","5.80000000000018","89829296"
"cohort trace","57","216","6.09999999999945","90141200"
"cohort trace","57","228","6.38999999999942","90453104"
"cohort trace","57","240","6.49000000000069","90765008"
"cohort trace","57","252","6.6899999999996","91076912"
"cohort trace","57","264","7.02999999999975","91388816"
"cohort trace","57","276","7.40000000000055","91700720"
"cohort trace","57","288","7.69999999999982","92012624"
"cohort trace","57","300","7.69999999999982","92324528"
"cohort trace","57","312","8.07999999999993","92636432"
"cohort trace","57","324","8.5","92948336"
"cohort trace","57","336","8.60999999999967","93260240"
"cohort trace","57","348","8.77999999999975","93572144"
"cohort trace","57","360","9.21000000000004","93884048"
"cohort trace","57","372","9.47999999999956","94195952"
"cohort trace","57","384","9.53000000000065","94507856"
"cohort trace","57","396","9.86000000000058","94819760"
"cohort trace","57","408","10.4100000000008","95131664"
"cohort trace","57","420","10.3099999999995","95443568"
"cohort trace","57","432","10.6899999999996","95755472"
"cohort trace","57","444","10.8699999999999","96067376"
"cohort trace","57","456","11.1800000000003","96379280"
"cohort trace","57","468","11.79","96691184"
"cohort trace","57","480","11.7800000000007","97003088"
"cohort trace","57","492","12.2600000000002","97314992"
"cohort trace","57","504","12.5599999999995","97626896"
"cohort trace","57","516","12.8599999999997","97938800"
"cohort trace","57","528","12.7800000000007","98250704"
"cohort trace","57","540","13.25","98562608"
"cohort trace","57","552","13.6599999999999","98874512"
"cohort trace","57","564","13.5700000000006","99186416"
"cohort trace","57","576","14.1599999999999","99498320"
"cohort trace","57","588","14.8699999999999","99810224"
"cohort trace","57","600","14.7199999999993","100122128"
"cohort trace","57","612","14.9400000000005","100434032"
"cohort trace","57","624","15.0299999999997","100745936"
"cohort trace","57","636","15.5299999999997","101057840"
"cohort trace","57","648","15.3599999999997","101369744"
"cohort trace","57","660","15.6599999999999","101681648"
"cohort trace","57","672","15.9200000000001","101993552"
"cohort trace","57","684","16.1400000000003","102305456"
"cohort trace","57","696","16.5699999999997","102617360"
"cohort trace","57","708","16.9099999999999","102929264"
"cohort trace","57","720","17.4399999999996","103241168"
"cohort trace","57","732","17.5","103553072"
"cohort trace","57","744","17.9700000000003","103864976"
"cohort trace","57","756","18.1700000000001","104176880"
"cohort trace","57","768","18.1200000000008","104488784"
"cohort trace","57","780","18.71","104800688"
"cohort trace","57","792","19.04","105112592"
"cohort trace","57","804","19.2200000000003","105424496"
"cohort trace","57","816","19.5299999999988","105736400"
"cohort trace","57","828","19.5300000000007","106048304"
"cohort trace","57","840","19.6399999999994","106360208"
"cohort trace","57","852","20.1900000000005","106672112"
"cohort trace","57","864","20.0300000000007","106984016"
"cohort trace","57","876","20.5900000000001","107295920"
"cohort trace","57","888","20.5100000000002","107607824"
"cohort trace","57","900","21.1100000000006","107919728"
"cohort trace","57","912","21.1399999999994","108231632"
"cohort trace","57","924","21.9500000000007","108543536"
"cohort trace","57","936","21.9199999999983","108855440"
"cohort trace","57","948","22.0800000000017","109167344"
"cohort trace","57","960","22.2800000000007","109479248"
"cohort trace","57","972","23.0400000000009","109791152"
"cohort trace","57","984","22.8000000000011","110103056"
"cohort trace","57","996","23.0900000000001","110414960"
"cohort trace","57","1008","23.7999999999993","110726864"
"cohort trace","57","1020","24.0900000000001","111038768"
"cohort trace","57","1032","23.9300000000003","111350672"
"cohort trace","57","1044","24.25","111662576"
"cohort trace","57","1056","24.1700000000001","111974480"
"cohort trace","57","1068","24.5200000000004","112286384"
"cohort trace","57","1080","25.3999999999996","112598288"
"cohort trace","57","1092","25.3700000000008","112910192"
"cohort trace","57","1104","25.8799999999992","113222096"
"cohort trace","57","1116","26.0600000000013","113534000"
"cohort trace","57","1128","26.3700000000008","113845904"
"cohort trace","57","1140","26.1599999999999","114157808"
"cohort trace","57","1152","31.6400000000012","114469712"
"cohort trace","57","1164","30.3600000000006","114781616"
"cohort trace","57","1176","31.3700000000008","115093520"
"cohort trace","57","1188","30.9399999999987","115405424"
"cohort trace","57","1200","31.25","115717328"
"cohort trace","57","1212","30.2200000000012","116029232"
"cohort trace","57","1224","32.2699999999986","116341136"
"cohort trace","57","1236","33.3799999999992","116653040"
"cohort trace","57","1248","32.7199999999993","116964944"
"cohort trace","57","1260","31.5599999999995","117276848"
"cohort trace","57","1272","33.4200000000001","117588752"
"cohort trace","57","1284","34.6299999999992","117900656"
"cohort trace","57","1296","33.6099999999988","118212560"
"cohort trace","57","1308","34.1900000000005","118524464"
"cohort trace","57","1320","33.2000000000007","118836368"
"cohort trace","62","12","2.22999999999956","118672912"
"cohort trace","62","24","2.63999999999942","119041936"
"cohort trace","62","36","3.01000000000022","119410960"
"cohort trace","62","48","3.43000000000029","119779984"
"cohort trace","62","60","3.81999999999971","120149008"
"cohort trace","62","72","4.17000000000007","120518032"
"cohort trace","62","84","4.63000000000102","120887056"
"cohort trace","62","96","5.04000000000087","121256080"
"cohort trace","62","108","5.45000000000073","121625104"
"cohort trace","62","120","5.81999999999971","121994128"
"cohort trace","62","132","6.25","122363152"
"cohort trace","62","144","6.65999999999985","122732176"
"cohort trace","62","156","7.05999999999949","123101200"
"cohort trace","62","168","7.51000000000022","123470224"
"cohort trace","62","180","7.78000000000065","123839248"
"cohort trace","62","192","8.21000000000095","124208272"
"cohort trace","62","204","8.6200000000008","124577296"
"cohort trace","62","216","9.11000000000058","124946320"
"cohort trace","62","228","9.51000000000022","125315344"
"cohort trace","62","240","9.76000000000022","125684368"
"cohort trace","62","252","10.2600000000002","126053392"
"cohort trace","62","264","10.6099999999988","126422416"
"cohort trace","62","276","10.9200000000001","126791440"
"cohort trace","62","288","11.2999999999993","127160464"
"cohort trace","62","300","11.8199999999997","127529488"
"cohort trace","62","312","12.2300000000014","127898512"
"cohort trace","62","324","12.6499999999996","128267536"
"cohort trace","62","336","13.0199999999986","128636560"
"cohort trace","62","348","13.4500000000007","129005584"
"cohort trace","62","360","13.75","129374608"
"cohort trace","62","372","14.2299999999996","129743632"
"cohort trace","62","384","14.6099999999988","130112656"
"cohort trace","62","396","15.0699999999997","130481680"
"cohort trace","62","408","15.369999999999","130850704"
"cohort trace","62","420","15.8300000000017","131219728"
"cohort trace","62","432","16.2900000000009","131588752"
"cohort trace","62","444","16.6800000000003","131957776"
"cohort trace","62","456","17.0399999999991","132326800"
"cohort trace","62","468","17.3899999999994","132695824"
"cohort trace","62","480","17.8599999999988","133064848"
"cohort trace","62","492","18.25","133433872"
"cohort trace","62","504","18.6700000000001","133802896"
"cohort trace","62","516","19.0299999999988","134171920"
"cohort trace","62","528","19.3999999999996","134540944"
"cohort trace","62","540","19.8299999999999","134909968"
"cohort trace","62","552","20.3099999999995","135278992"
"cohort trace","62","564","20.6499999999996","135648016"
"cohort trace","62","576","20.9899999999998","136017040"
"cohort trace","62","588","21.5","136386064"
"cohort trace","62","600","21.8599999999988","136755088"
"cohort trace","62","612","22.1599999999999","137124112"
"cohort trace","62","624","22.6700000000001","137493136"
"cohort trace","62","636","22.9400000000005","137862160"
"cohort trace","62","648","23.4699999999993","138231184"
"cohort trace","62","660","23.6599999999999","138600208"
"cohort trace","62","672","24.3300000000017","138969232"
"cohort trace","62","684","24.6499999999996","139338256"
"cohort trace","62","696","26.6799999999985","139707280"
"cohort trace","62","708","26.9699999999993","140076304"
"cohort trace","62","720","28.7199999999993","140445328"
"cohort trace","62","732","27.7999999999993","140814352"
"cohort trace","62","744","28.5499999999993","141183376"
"cohort trace","62","756","28.5799999999999","141552400"
"cohort trace","62","768","29.5500000000011","141921424"
"cohort trace","62","780","30.8099999999995","142290448"
"cohort trace","62","792","29.9400000000005","142659472"
"cohort trace","62","804","31.3899999999994","143028496"
"cohort trace","62","816","31.3799999999992","143397520"
"cohort trace","62","828","31.3999999999996","143766544"
"cohort trace","62","840","33.5599999999995","144135568"
"cohort trace","62","852","34.6000000000004","144504592"
"cohort trace","62","864","32.8299999999999","144873616"
"cohort trace","62","876","33.0200000000004","145242640"
"cohort trace","62","888","32.8299999999999","145611664"
"cohort trace","62","900","33.6700000000001","145980688"
"cohort trace","62","912","34.0500000000011","146349712"
"cohort trace","62","924","34.5499999999993","146718736"
"cohort trace","62","936","35.1100000000006","147087760"
"cohort trace","62","948","35.5200000000004","147456784"
"cohort trace","62","960","35.869999999999","147825808"
"cohort trace","62","972","36.2999999999993","148194832"
"cohort trace","62","984","37.3899999999994","148563856"
"cohort trace","62","996","34.4699999999993","148932880"
"cohort trace","62","1008","33.3299999999999","149301904"
"cohort trace","62","1020","33.4200000000001","149670928"
"cohort trace","62","1032","34.0699999999997","150039952"
"cohort trace","62","1044","34.25","150408976"
"cohort trace","62","1056","34.1700000000001","150778000"
"cohort trace","62","1068","34.6299999999992","151147024"
"cohort trace","62","1080","35.1000000000004","151516048"
"cohort trace","62","1092","35.5200000000004","151885072"
"cohort trace","62","1104","35.6000000000004","152254096"
"cohort trace","62","1116","36.0799999999999","152623120"
"cohort trace","62","1128","36.4799999999996","152992144"
"cohort trace","62","1140","36.9100000000017","153361168"
"cohort trace","62","1152","37.3199999999997","153730192"
"cohort trace","62","1164","38.0500000000011","154099216"
"cohort trace","62","1176","38.2199999999993","154468240"
"cohort trace","62","1188","38.4500000000007","154837264"
"cohort trace","62","1200","38.9699999999993","155206288"
"cohort trace","62","1212","39.2000000000007","155575312"
"cohort trace","62","1224","39.6400000000012","155944336"
"cohort trace","62","1236","40.0399999999991","156313360"
"cohort trace","62","1248","40.6700000000001","156682384"
"cohort trace","62","1260","40.6100000000006","157051408"
"cohort trace","62","1272","41.2000000000007","157420432"
"cohort trace","62","1284","41.3599999999988","157789456"
"cohort trace","62","1296","41.6499999999996","158158480"
"cohort trace","62","1308","42.1700000000001","158527504"
"cohort trace","62","1320","42.4899999999998","158896528"
"array","2","12","0","3200"
"array","2","24","0","4544"
"array","2","36","0","5888"
"array","2","48","0","7232"
"array","2","60","0","8576"
"array","2","72","0","9920"
"array","2","84","0.0200000000004366","11264"
"array","2","96","0","12608"
"array","2","108","0","13952"
"array","2","120","0","15296"
"array","2","132","0","16640"
"array","2","144","0.0200000000004366","17984"
"array","2","156","0","19328"
"array","2","168","0","20672"
"array","2","180","0","22016"
"array","2","192","0","23360"
"array","2","204","0","24704"
"array","2","216","0","26048"
"array","2","228","0","27392"
"array","2","240","0.0100000000002183","28736"
"array","2","252","0","30080"
"array","2","264","0","31424"
"array","2","276","0.0100000000002183","32768"
"array","2","288","0","34112"
"array","2","300","0","35456"
"array","2","312","0","36800"
"array","2","324","0.0100000000002183","38144"
"array","2","336","0","39488"
"array","2","348","0","40832"
"array","2","360","0.0100000000002183","42176"
"array","2","372","0","43520"
"array","2","384","0","44864"
"array","2","396","0","46208"
"array","2","408","0","47552"
"array","2","420","0.0200000000004366","48896"
"array","2","432","0","50240"
"array","2","444","0","51584"
"array","2","456","0","52928"
"array","2","468","0","54272"
"array","2","480","0.0199999999986176","55616"
"array","2","492","0","56960"
"array","2","504","0","58304"
"array","2","516","0","59648"
"array","2","528","0","60992"
"array","2","540","0","62336"
"array","2","552","0","63680"
"array","2","564","0","65024"
"array","2","576","0","66368"
"array","2","588","0","67712"
"array","2","600","0","69056"
"array","2","612","0","70400"
"array","2","624","0","71744"
"array","2","636","0","73088"
"array","2","648","0","74432"
"array","2","660","0","75776"
"array","2","672","0.0100000000002183","77120"
"array","2","684","0","78464"
"array","2","696","0.0200000000004366","79808"
"array","2","708","0","81152"
"array","2","720","0","82496"
"array","2","732","0","83840"
"array","2","744","0","85184"
"array","2","756","0.0100000000002183","86528"
"array","2","768","0","87872"
"array","2","780","0","89216"
"array","2","792","0","90560"
"array","2","804","0","91904"
"array","2","816","0.0200000000004366","93248"
"array","2","828","0","94592"
"array","2","840","0","95936"
"array","2","852","0.0200000000004366","97280"
"array","2","864","0","98624"
"array","2","876","0","99968"
"array","2","888","0.0200000000004366","101312"
"array","2","900","0.0100000000002183","102656"
"array","2","912","0","104000"
"array","2","924","0","105344"
"array","2","936","0.0200000000004366","106688"
"array","2","948","0","108032"
"array","2","960","0","109376"
"array","2","972","0","110720"
"array","2","984","0.0200000000004366","112064"
"array","2","996","0","113408"
"array","2","1008","0","114752"
"array","2","1020","0","116096"
"array","2","1032","0.0100000000002183","117440"
"array","2","1044","0.0199999999986176","118784"
"array","2","1056","0","120128"
"array","2","1068","0","121472"
"array","2","1080","0","122816"
"array","2","1092","0","124160"
"array","2","1104","0.0200000000004366","125504"
"array","2","1116","0.0100000000002183","126848"
"array","2","1128","0","128192"
"array","2","1140","0","129536"
"array","2","1152","0","130880"
"array","2","1164","0","132224"
"array","2","1176","0","133568"
"array","2","1188","0","134912"
"array","2","1200","0.0199999999986176","136256"
"array","2","1212","0.0100000000002183","137600"
"array","2","1224","0.0200000000004366","138944"
"array","2","1236","0.0200000000004366","140288"
"array","2","1248","0.0100000000002183","141632"
"array","2","1260","0.0200000000004366","142976"
"array","2","1272","0.0200000000004366","144320"
"array","2","1284","0.00999999999839929","145664"
"array","2","1296","0.0100000000002183","147008"
"array","2","1308","0.0199999999986176","148352"
"array","2","1320","0.0100000000002183","149696"
"array","7","12","0","18840"
"array","7","24","0","33624"
"array","7","36","0.00999999999839929","48408"
"array","7","48","0","63192"
"array","7","60","0","77976"
"array","7","72","0","92760"
"array","7","84","0","107544"
"array","7","96","0","122328"
"array","7","108","0","137112"
"array","7","120","0","151896"
"array","7","132","0","166680"
"array","7","144","0","181464"
"array","7","156","0","196248"
"array","7","168","0","211032"
"array","7","180","0","225816"
"array","7","192","0","240600"
"array","7","204","0","255384"
"array","7","216","0","270168"
"array","7","228","0.0200000000004366","284952"
"array","7","240","0","299736"
"array","7","252","0.0100000000002183","314520"
"array","7","264","0","329304"
"array","7","276","0","344088"
"array","7","288","0","358872"
"array","7","300","0","373656"
"array","7","312","0","388440"
"array","7","324","0","403224"
"array","7","336","0.0200000000004366","418008"
"array","7","348","0","432792"
"array","7","360","0","447576"
"array","7","372","0","462360"
"array","7","384","0","477144"
"array","7","396","0.0199999999986176","491928"
"array","7","408","0","506712"
"array","7","420","0.0199999999986176","521496"
"array","7","432","0","536280"
"array","7","444","0.00999999999839929","551064"
"array","7","456","0","565848"
"array","7","468","0.0100000000002183","580632"
"array","7","480","0","595416"
"array","7","492","0","610200"
"array","7","504","0","624984"
"array","7","516","0","639768"
"array","7","528","0.0200000000004366","654552"
"array","7","540","0","669336"
"array","7","552","0.0100000000002183","684120"
"array","7","564","0","698904"
"array","7","576","0","713688"
"array","7","588","0.0200000000004366","728472"
"array","7","600","0.0200000000004366","743256"
"array","7","612","0","758040"
"array","7","624","0","772824"
"array","7","636","0.0200000000004366","787608"
"array","7","648","0","802392"
"array","7","660","0","817176"
"array","7","672","0","831960"
"array","7","684","0.0100000000002183","846744"
"array","7","696","0","861528"
"array","7","708","0","876312"
"array","7","720","0.0200000000004366","891096"
"array","7","732","0.00999999999839929","905880"
"array","7","744","0","920664"
"array","7","756","0","935448"
"array","7","768","0.0200000000004366","950232"
"array","7","780","0.0199999999986176","965016"
"array","7","792","0.0100000000002183","979800"
"array","7","804","0","994584"
"array","7","816","0","1009368"
"array","7","828","0","1024152"
"array","7","840","0.0100000000002183","1038936"
"array","7","852","0.0100000000002183","1053720"
"array","7","864","0.0200000000004366","1068504"
"array","7","876","0.0200000000004366","1083288"
"array","7","888","0.0100000000002183","1098072"
"array","7","900","0.0200000000004366","1112856"
"array","7","912","0","1127640"
"array","7","924","0","1142424"
"array","7","936","0","1157208"
"array","7","948","0","1171992"
"array","7","960","0","1186776"
"array","7","972","0","1201560"
"array","7","984","0","1216344"
"array","7","996","0","1231128"
"array","7","1008","0","1245912"
"array","7","1020","0.0199999999986176","1260696"
"array","7","1032","0.0100000000002183","1275480"
"array","7","1044","0.0100000000002183","1290264"
"array","7","1056","0.0200000000004366","1305048"
"array","7","1068","0.0200000000004366","1319832"
"array","7","1080","0","1334616"
"array","7","1092","0","1349400"
"array","7","1104","0.0100000000002183","1364184"
"array","7","1116","0.0200000000004366","1378968"
"array","7","1128","0.0200000000004366","1393752"
"array","7","1140","0.0100000000002183","1408536"
"array","7","1152","0","1423320"
"array","7","1164","0.0100000000002183","1438104"
"array","7","1176","0.0200000000004366","1452888"
"array","7","1188","0","1467672"
"array","7","1200","0.0199999999986176","1482456"
"array","7","1212","0.0100000000002183","1497240"
"array","7","1224","0.0100000000002183","1512024"
"array","7","1236","0.00999999999839929","1526808"
"array","7","1248","0.0100000000002183","1541592"
"array","7","1260","0","1556376"
"array","7","1272","0.0200000000004366","1571160"
"array","7","1284","0.0200000000004366","1585944"
"array","7","1296","0.0200000000004366","1600728"
"array","7","1308","0.0200000000004366","1615512"
"array","7","1320","0","1630296"
"array","12","12","0","51280"
"array","12","24","0","93904"
"array","12","36","0.0200000000004366","136528"
"array","12","48","0","179152"
"array","12","60","0","221776"
"array","12","72","0","264400"
"array","12","84","0","307024"
"array","12","96","0","349648"
"array","12","108","0","392272"
"array","12","120","0","434896"
"array","12","132","0","477520"
"array","12","144","0","520144"
"array","12","156","0","562768"
"array","12","168","0","605392"
"array","12","180","0","648016"
"array","12","192","0","690640"
"array","12","204","0","733264"
"array","12","216","0.0200000000004366","775888"
"array","12","228","0","818512"
"array","12","240","0","861136"
"array","12","252","0.0100000000002183","903760"
"array","12","264","0","946384"
"array","12","276","0","989008"
"array","12","288","0","1031632"
"array","12","300","0","1074256"
"array","12","312","0","1116880"
"array","12","324","0","1159504"
"array","12","336","0","1202128"
"array","12","348","0.0200000000004366","1244752"
"array","12","360","0","1287376"
"array","12","372","0.0200000000004366","1330000"
"array","12","384","0","1372624"
"array","12","396","0","1415248"
"array","12","408","0.0200000000004366","1457872"
"array","12","420","0","1500496"
"array","12","432","0","1543120"
"array","12","444","0.0200000000004366","1585744"
"array","12","456","0","1628368"
"array","12","468","0","1670992"
"array","12","480","0.0200000000004366","1713616"
"array","12","492","0.0200000000004366","1756240"
"array","12","504","0","1798864"
"array","12","516","0","1841488"
"array","12","528","0","1884112"
"array","12","540","0","1926736"
"array","12","552","0.0199999999986176","1969360"
"array","12","564","0.0100000000002183","2011984"
"array","12","576","0.0200000000004366","2054608"
"array","12","588","0.0200000000004366","2097232"
"array","12","600","0.0100000000002183","2139856"
"array","12","612","0.0200000000004366","2182480"
"array","12","624","0.0200000000004366","2225104"
"array","12","636","0.00999999999839929","2267728"
"array","12","648","0.0100000000002183","2310352"
"array","12","660","0.0199999999986176","2352976"
"array","12","672","0.0100000000002183","2395600"
"array","12","684","0.0100000000002183","2438224"
"array","12","696","0","2480848"
"array","12","708","0","2523472"
"array","12","720","0.0199999999986176","2566096"
"array","12","732","0.0100000000002183","2608720"
"array","12","744","0.0100000000002183","2651344"
"array","12","756","0","2693968"
"array","12","768","0","2736592"
"array","12","780","0.0199999999986176","2779216"
"array","12","792","0.0100000000002183","2821840"
"array","12","804","0","2864464"
"array","12","816","0.00999999999839929","2907088"
"array","12","828","0.0100000000002183","2949712"
"array","12","840","0","2992336"
"array","12","852","0.0200000000004366","3034960"
"array","12","864","0.0200000000004366","3077584"
"array","12","876","0.0200000000004366","3120208"
"array","12","888","0.0200000000004366","3162832"
"array","12","900","0.0200000000004366","3205456"
"array","12","912","0.0199999999986176","3248080"
"array","12","924","0","3290704"
"array","12","936","0.0200000000004366","3333328"
"array","12","948","0.0199999999986176","3375952"
"array","12","960","0.0100000000002183","3418576"
"array","12","972","0.0200000000004366","3461200"
"array","12","984","0","3503824"
"array","12","996","0.0200000000004366","3546448"
"array","12","1008","0.0200000000004366","3589072"
"array","12","1020","0.0199999999986176","3631696"
"array","12","1032","0.0200000000004366","3674320"
"array","12","1044","0.0100000000002183","3716944"
"array","12","1056","0.0100000000002183","3759568"
"array","12","1068","0.0200000000004366","3802192"
"array","12","1080","0.0100000000002183","3844816"
"array","12","1092","0.0200000000004366","3887440"
"array","12","1104","0.0199999999986176","3930064"
"array","12","1116","0.0200000000004366","3972688"
"array","12","1128","0.0100000000002183","4015312"
"array","12","1140","0.0200000000004366","4057936"
"array","12","1152","0.0100000000002183","4100560"
"array","12","1164","0.0100000000002183","4143184"
"array","12","1176","0.0200000000004366","4185808"
"array","12","1188","0.0200000000004366","4228432"
"array","12","1200","0.0100000000002183","4271056"
"array","12","1212","0.0100000000002183","4313680"
"array","12","1224","0.0200000000004366","4356304"
"array","12","1236","0.0200000000004366","4398928"
"array","12","1248","0.0199999999986176","4441552"
"array","12","1260","0.0200000000004366","4484176"
"array","12","1272","0.0100000000002183","4526800"
"array","12","1284","0.0200000000004366","4569424"
"array","12","1296","0.0199999999986176","4612048"
"array","12","1308","0.0200000000004366","4654672"
"array","12","1320","0.0300000000006548","4697296"
"array","17","12","0","100520"
"array","17","24","0","185384"
"array","17","36","0","270248"
"array","17","48","0","355112"
"array","17","60","0","439976"
"array","17","72","0.0200000000004366","524840"
"array","17","84","0","609704"
"array","17","96","0","694568"
"array","17","108","0","779432"
"array","17","120","0.0199999999986176","864296"
"array","17","132","0","949160"
"array","17","144","0","1034024"
"array","17","156","0","1118888"
"array","17","168","0","1203752"
"array","17","180","0.0200000000004366","1288616"
"array","17","192","0","1373480"
"array","17","204","0.0100000000002183","1458344"
"array","17","216","0","1543208"
"array","17","228","0.0100000000002183","1628072"
"array","17","240","0","1712936"
"array","17","252","0","1797800"
"array","17","264","0.0200000000004366","1882664"
"array","17","276","0","1967528"
"array","17","288","0","2052392"
"array","17","300","0.0100000000002183","2137256"
"array","17","312","0.0200000000004366","2222120"
"array","17","324","0","2306984"
"array","17","336","0","2391848"
"array","17","348","0","2476712"
"array","17","360","0","2561576"
"array","17","372","0.0200000000004366","2646440"
"array","17","384","0.00999999999839929","2731304"
"array","17","396","0.0100000000002183","2816168"
"array","17","408","0.0199999999986176","2901032"
"array","17","420","0.0100000000002183","2985896"
"array","17","432","0.0100000000002183","3070760"
"array","17","444","0","3155624"
"array","17","456","0","3240488"
"array","17","468","0","3325352"
"array","17","480","0.0100000000002183","3410216"
"array","17","492","0.0100000000002183","3495080"
"array","17","504","0.0200000000004366","3579944"
"array","17","516","0","3664808"
"array","17","528","0.0199999999986176","3749672"
"array","17","540","0.0100000000002183","3834536"
"array","17","552","0.0200000000004366","3919400"
"array","17","564","0.00999999999839929","4004264"
"array","17","576","0","4089128"
"array","17","588","0.0100000000002183","4173992"
"array","17","600","0","4258856"
"array","17","612","0.0100000000002183","4343720"
"array","17","624","0.0200000000004366","4428584"
"array","17","636","0.0100000000002183","4513448"
"array","17","648","0.0100000000002183","4598312"
"array","17","660","0","4683176"
"array","17","672","0.00999999999839929","4768040"
"array","17","684","0.0200000000004366","4852904"
"array","17","696","0.0200000000004366","4937768"
"array","17","708","0.0199999999986176","5022632"
"array","17","720","0.0200000000004366","5107496"
"array","17","732","0.0100000000002183","5192360"
"array","17","744","0.0100000000002183","5277224"
"array","17","756","0.0199999999986176","5362088"
"array","17","768","0.0200000000004366","5446952"
"array","17","780","0.0100000000002183","5531816"
"array","17","792","0.0100000000002183","5616680"
"array","17","804","0.0199999999986176","5701544"
"array","17","816","0.0200000000004366","5786408"
"array","17","828","0.0100000000002183","5871272"
"array","17","840","0.0100000000002183","5956136"
"array","17","852","0.0199999999986176","6041000"
"array","17","864","0.0299999999988358","6125864"
"array","17","876","0.0200000000004366","6210728"
"array","17","888","0.0200000000004366","6295592"
"array","17","900","0.0100000000002183","6380456"
"array","17","912","0.00999999999839929","6465320"
"array","17","924","0.0100000000002183","6550184"
"array","17","936","0.0100000000002183","6635048"
"array","17","948","0.0300000000006548","6719912"
"array","17","960","0.0200000000004366","6804776"
"array","17","972","0.0299999999988358","6889640"
"array","17","984","0.0199999999986176","6974504"
"array","17","996","0.0299999999988358","7059368"
"array","17","1008","0.0200000000004366","7144232"
"array","17","1020","0.0300000000006548","7229096"
"array","17","1032","0.0200000000004366","7313960"
"array","17","1044","0.0200000000004366","7398824"
"array","17","1056","0.0299999999988358","7483688"
"array","17","1068","0.0299999999988358","7568552"
"array","17","1080","0.00999999999839929","7653416"
"array","17","1092","0.0100000000002183","7738280"
"array","17","1104","0.0300000000006548","7823144"
"array","17","1116","0.0300000000006548","7908008"
"array","17","1128","0.0300000000006548","7992872"
"array","17","1140","0.0300000000006548","8077736"
"array","17","1152","0.0200000000004366","8162600"
"array","17","1164","0.0200000000004366","8247464"
"array","17","1176","0.0100000000002183","8332328"
"array","17","1188","0.0100000000002183","8417192"
"array","17","1200","0.0400000000008731","8502056"
"array","17","1212","0.0299999999988358","8586920"
"array","17","1224","0.0299999999988358","8671784"
"array","17","1236","0.0299999999988358","8756648"
"array","17","1248","0.0199999999986176","8841512"
"array","17","1260","0.0299999999988358","8926376"
"array","17","1272","0.0299999999988358","9011240"
"array","17","1284","0.0299999999988358","9096104"
"array","17","1296","0.0299999999988358","9180968"
"array","17","1308","0.0200000000004366","9265832"
"array","17","1320","0.0299999999988358","9350696"
"array","22","12","0","166560"
"array","22","24","0","308064"
"array","22","36","0","449568"
"array","22","48","0.0200000000004366","591072"
"array","22","60","0","732576"
"array","22","72","0","874080"
"array","22","84","0","1015584"
"array","22","96","0","1157088"
"array","22","108","0","1298592"
"array","22","120","0","1440096"
"array","22","132","0","1581600"
"array","22","144","0.0199999999986176","1723104"
"array","22","156","0","1864608"
"array","22","168","0","2006112"
"array","22","180","0.0100000000002183","2147616"
"array","22","192","0.0200000000004366","2289120"
"array","22","204","0","2430624"
"array","22","216","0","2572128"
"array","22","228","0","2713632"
"array","22","240","0","2855136"
"array","22","252","0","2996640"
"array","22","264","0","3138144"
"array","22","276","0","3279648"
"array","22","288","0","3421152"
"array","22","300","0.0100000000002183","3562656"
"array","22","312","0.0200000000004366","3704160"
"array","22","324","0.0200000000004366","3845664"
"array","22","336","0","3987168"
"array","22","348","0.0100000000002183","4128672"
"array","22","360","0.0100000000002183","4270176"
"array","22","372","0","4411680"
"array","22","384","0.0100000000002183","4553184"
"array","22","396","0.0199999999986176","4694688"
"array","22","408","0.0200000000004366","4836192"
"array","22","420","0","4977696"
"array","22","432","0.0200000000004366","5119200"
"array","22","444","0.0100000000002183","5260704"
"array","22","456","0.0200000000004366","5402208"
"array","22","468","0.0100000000002183","5543712"
"array","22","480","0.00999999999839929","5685216"
"array","22","492","0.0200000000004366","5826720"
"array","22","504","0.0300000000006548","5968224"
"array","22","516","0.0199999999986176","6109728"
"array","22","528","0.0200000000004366","6251232"
"array","22","540","0.0100000000002183","6392736"
"array","22","552","0.0100000000002183","6534240"
"array","22","564","0.0199999999986176","6675744"
"array","22","576","0.0299999999988358","6817248"
"array","22","588","0.0200000000004366","6958752"
"array","22","600","0.0200000000004366","7100256"
"array","22","612","0.0100000000002183","7241760"
"array","22","624","0.0299999999988358","7383264"
"array","22","636","0.0100000000002183","7524768"
